turbine_capacity,rotor_diameter_m,hub_height_m,commissioning_date,province_territory,model
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
3000,101,124,2016,Ontario,Other
2500,113,99.5,2016,Ontario,Other
2500,113,99.5,2016,Ontario,Other
2500,113,99.5,2016,Ontario,Other
2500,113,99.5,2016,Ontario,Other
2000,100,92.5,2016,Ontario,MM92
2000,100,92.5,2016,Ontario,MM92
2000,100,92.5,2016,Ontario,MM92
2000,100,92.5,2016,Ontario,MM92
2000,100,92.5,2016,Ontario,MM92
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
3200,113,99.5,2017,Ontario,Other
500,47,65,2017,Ontario,Other
2000,92.5,100,2017,Ontario,MM92
2000,92.5,100,2017,Ontario,MM92
2000,92.5,100,2017,Ontario,MM92
2000,92.5,100,2017,Ontario,MM92
2050,100,92.5,2017,Ontario,MM92
2050,100,92.5,2017,Ontario,MM92
2050,100,92.5,2017,Ontario,MM92
2050,100,92.5,2017,Ontario,MM92
2050,100,92.5,2017,Ontario,MM92
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
2942,113,99.5,2018,Ontario,Other
2942,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
2942,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
2942,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
2942,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
3200,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
2772,113,99.5,2018,Ontario,Other
2942,113,99.5,2018,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
3450,136,132,2019,Ontario,Other
1800,80,78,2002,Ontario,Other
1650,82,78,2002,Ontario,V82/1650
1650,82,78,2002,Ontario,V82/1650
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
1500,77,80,2006,Ontario,GE 1.5SLE
660,47,50,2001,Prince Edward Island,Other
660,47,50,2001,Prince Edward Island,Other
660,47,50,2001,Prince Edward Island,Other
660,47,50,2001,Prince Edward Island,Other
660,47,50,2001,Prince Edward Island,Other
660,47,50,2001,Prince Edward Island,Other
660,47,50,2001,Prince Edward Island,Other
660,47,50,2001,Prince Edward Island,Other
3000,90,80,2003,Prince Edward Island,Other
660,47,50,2004,Prince Edward Island,Other
660,47,50,2004,Prince Edward Island,Other
660,47,50,2004,Prince Edward Island,Other
660,47,50,2004,Prince Edward Island,Other
660,47,50,2004,Prince Edward Island,Other
660,47,50,2004,Prince Edward Island,Other
660,47,50,2004,Prince Edward Island,Other
660,47,50,2004,Prince Edward Island,Other
3000,90,81,2007,Prince Edward Island,Other
3000,90,81,2007,Prince Edward Island,Other
3000,90,81,2007,Prince Edward Island,Other
3000,90,81,2007,Prince Edward Island,Other
3000,90,81,2007,Prince Edward Island,Other
3000,90,81,2007,Prince Edward Island,Other
3000,90,81,2007,Prince Edward Island,Other
3000,90,81,2007,Prince Edward Island,Other
3000,90,81,2007,Prince Edward Island,Other
3000,90,81,2007,Prince Edward Island,Other
3000,90,101,2007,Prince Edward Island,Other
3000,90,101,2007,Prince Edward Island,Other
3000,90,101,2007,Prince Edward Island,Other
1800,80,78,2007,Prince Edward Island,V80
1800,80,78,2007,Prince Edward Island,V80
1800,80,78,2007,Prince Edward Island,V80
1800,80,78,2007,Prince Edward Island,V80
1800,80,78,2007,Prince Edward Island,V80
1800,80,78,2007,Prince Edward Island,V80
1800,80,78,2007,Prince Edward Island,V80
1800,80,78,2007,Prince Edward Island,V80
1800,80,78,2007,Prince Edward Island,V80
1800,80,78,2007,Prince Edward Island,V80
1800,80,78,2007,Prince Edward Island,V80
3000,90,80,2009,Prince Edward Island,Other
3000,90,80,2009,Prince Edward Island,Other
3000,90,80,2009,Prince Edward Island,Other
3000,90,80,2009,Prince Edward Island,Other
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
1800,80,78,2009,Prince Edward Island,V80
2000,93,80,2013,Prince Edward Island,Other
2000,93,80,2013,Prince Edward Island,Other
2000,93,80,2013,Prince Edward Island,Other
2000,93,80,2013,Prince Edward Island,Other
2000,93,80,2013,Prince Edward Island,Other
3000,116,80,2014,Prince Edward Island,Other
3000,116,80,2014,Prince Edward Island,Other
3000,116,80,2014,Prince Edward Island,Other
3000,116,80,2014,Prince Edward Island,Other
3000,116,80,2014,Prince Edward Island,Other
3000,116,80,2014,Prince Edward Island,Other
3000,116,80,2014,Prince Edward Island,Other
3000,116,80,2014,Prince Edward Island,Other
3000,116,80,2014,Prince Edward Island,Other
3000,116,80,2014,Prince Edward Island,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,50,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
750,48.25,55,1999,Quebec,Other
